Frequency_of_outbreaks,Magnitude_of_outbreaks_Deaths,Magnitude_of_outbreaks_Infected,Magnitude_of_outbreaks_Severity_Index,Security_and_Conflict_Index
0.5281374,0.50389403,0.5930016,0.55080897,0.49243212
0.5678935,0.6846463,0.7077732,0.678695,0.52662003
0.6326947,0.60038066,0.6261371,0.5080377,0.54629856
0.6682021,0.65177834,0.72003925,0.5723807,0.49081412
0.5153649,0.61505127,0.7201912,0.59799194,0.5047235
0.6245089,0.63841087,0.6104755,0.53807676,0.5219257
0.5400871,0.60073817,0.64194,0.5486068,0.5162578
0.60636187,0.50358045,0.6005428,0.4866919,0.49991465
0.68004405,0.6546678,0.69322455,0.6806948,0.45109496
0.60593224,0.5243296,0.5352113,0.5234112,0.42323866
0.5718245,0.55743104,0.64997756,0.56657976,0.42591318
0.71987295,0.61960626,0.7135802,0.6438466,0.45098203
0.64935076,0.6640925,0.6971593,0.6917684,0.4233151
0.5639149,0.54504097,0.55084634,0.5178614,0.47143632
0.6715007,0.54727435,0.69056857,0.61869,0.4536421
0.564669,0.5746896,0.64079213,0.60292923,0.46259102
0.6344239,0.6687412,0.6227997,0.5325278,0.5212616
0.66870517,0.6300125,0.7360922,0.629714,0.5220825
0.56854695,0.6450585,0.7466037,0.67498565,0.57115847
0.58354145,0.6164726,0.6378567,0.5628682,0.5042337
0.57167935,0.55916023,0.5806059,0.5869426,0.47720766
0.5784518,0.57392746,0.65651697,0.5555914,0.45254973
0.5909831,0.5845239,0.74923104,0.62421536,0.46956354
0.6251214,0.55146956,0.6020461,0.5778284,0.39671582
0.52726716,0.5155001,0.6584222,0.5308325,0.4714397
0.60538304,0.61039877,0.6519805,0.5890196,0.46210158
0.62869614,0.5772503,0.6513421,0.63453496,0.52482325
0.6918747,0.67315507,0.683972,0.695327,0.5726854
0.63916564,0.56684905,0.6299289,0.64331084,0.49224165
0.7190439,0.65034753,0.71198016,0.56345826,0.42280924
0.6017523,0.6218871,0.646576,0.6100462,0.45611018
0.5772724,0.5603145,0.65795404,0.6436009,0.41702312
0.63466763,0.6683799,0.6650007,0.6555679,0.51533085
0.5831611,0.5547819,0.60774744,0.6075532,0.56465065
0.5578154,0.5372144,0.6863621,0.613522,0.5927123
0.62474823,0.6021191,0.61980045,0.63962066,0.5187266
0.78038543,0.63687885,0.75597304,0.62434447,0.5431159
0.68919826,0.7529859,0.73200107,0.65001017,0.47393528
0.58926547,0.66724455,0.701507,0.64315647,0.50252104
0.6025963,0.6810951,0.7067742,0.6477839,0.45419276
0.57808375,0.52986443,0.68099487,0.6029241,0.46607667
0.4951287,0.6283541,0.6986729,0.61065924,0.45804757
0.65187895,0.63569844,0.7069661,0.55935264,0.54480314
0.46696934,0.45135537,0.56508267,0.52039075,0.4524908
0.55074096,0.6068359,0.67118853,0.5473727,0.49154034
0.5882307,0.56811726,0.65030444,0.52235836,0.46916625
0.52946675,0.5903127,0.67237735,0.5461965,0.46970442
0.5770221,0.6171549,0.73235756,0.6505407,0.42419672
0.6315048,0.59646016,0.75905335,0.58880293,0.42741472
0.59714276,0.56302387,0.60925174,0.58297265,0.4674376
0.63370234,0.65673804,0.6110267,0.6579692,0.4350456
0.62289554,0.6882959,0.6693671,0.6445601,0.5033102
0.58063525,0.64625865,0.68658644,0.62499815,0.47032386
0.6440101,0.63712287,0.670952,0.66138035,0.41426495
0.6164626,0.57241,0.65849364,0.63609207,0.49802828
0.6073717,0.64984673,0.66482276,0.6096185,0.5390532
0.50953025,0.5827685,0.7583802,0.6414246,0.49202845
0.6100197,0.5070198,0.7112863,0.6519233,0.4409956
0.5488077,0.60052544,0.6691294,0.5017209,0.42771375
0.64381933,0.5797051,0.6265764,0.53902835,0.4100668
0.53422236,0.53320605,0.67287636,0.5440886,0.37159464
0.63676834,0.6566112,0.68833053,0.6016366,0.30511647
0.53076315,0.47790718,0.5724033,0.49192676,0.39343134
0.6692945,0.5357258,0.6933359,0.7157859,0.49733603
0.6432156,0.64611554,0.6657135,0.5670715,0.38412443
0.70673454,0.6585237,0.6430933,0.68119735,0.38760838
0.61747855,0.7013626,0.6618261,0.6053018,0.31532127
0.62735623,0.56120414,0.6369926,0.643459,0.3933679
0.50302184,0.53124684,0.6305164,0.63234234,0.41690946
0.6768281,0.57270694,0.68946135,0.58160627,0.53073376
0.45606133,0.6329087,0.63481075,0.57310075,0.6835678
0.57932264,0.56834507,0.60876703,0.5616617,0.7043102
0.5058091,0.6116573,0.6886041,0.68936133,0.58863634
0.7226198,0.69352937,0.7010509,0.7061779,0.6536328
0.58152115,0.57223064,0.7018293,0.6167098,0.59129757
0.5697328,0.51483184,0.63632023,0.6258992,0.54785496
0.6106934,0.58457553,0.63648766,0.6140683,0.51292294
0.59893715,0.6039309,0.6180844,0.548018,0.5272729
0.68794966,0.7071491,0.76066446,0.7438179,0.5028189
0.4658953,0.5322643,0.6564418,0.59627986,0.5179991
0.6345157,0.5802362,0.81128585,0.57633,0.603849
0.63735235,0.67054826,0.6273597,0.5800172,0.54335374
0.49485806,0.5710901,0.59027714,0.50399244,0.5706104
0.63045985,0.5695845,0.69344115,0.58540493,0.47813857
0.5459296,0.59899735,0.7014614,0.64411366,0.48967612
0.60453755,0.612918,0.7755085,0.61554265,0.65067816
0.5575235,0.55316687,0.6484244,0.53631634,0.6454184
0.62817585,0.6303058,0.7416085,0.6873234,0.609041
0.6029849,0.5614033,0.6581946,0.6600333,0.58839005
0.6205793,0.5582064,0.6257615,0.5208028,0.58852625
0.57249564,0.55711085,0.5440928,0.5760347,0.579178
0.6465883,0.5517501,0.6152088,0.552363,0.5448847
0.64515567,0.42822862,0.57976514,0.58989596,0.54552984
0.641636,0.577691,0.69419444,0.58401126,0.58206654
0.56461143,0.6094257,0.6436386,0.6342246,0.5372697
0.62554634,0.54998505,0.64016837,0.59296274,0.5317116
0.51883346,0.5561224,0.5805971,0.5683782,0.4275911
0.6479975,0.5305699,0.646422,0.65932053,0.4552975
0.5531829,0.6154294,0.6200679,0.4674896,0.4316272
0.5424253,0.5222871,0.5891274,0.5743871,0.46663007
0.6443775,0.62155545,0.669789,0.57907295,0.48051554
0.49752152,0.60478985,0.6474136,0.5672131,0.4832542
0.5859441,0.61064273,0.6633147,0.5413741,0.49746463
0.5068945,0.5816312,0.6066787,0.6179496,0.47534296
0.537053,0.5290928,0.65881336,0.49988493,0.37318245
0.7152148,0.5707161,0.7323869,0.6861071,0.38165122
0.6560354,0.5315277,0.61690444,0.5504306,0.39574957
0.6632983,0.5483917,0.6674446,0.5849342,0.39642134
0.55046433,0.59875554,0.5946267,0.59202087,0.43056604
0.65157306,0.67048144,0.7808573,0.6467364,0.35414875
0.62872887,0.56000036,0.60136527,0.55055076,0.38976502
0.6623707,0.6243209,0.7126763,0.5688177,0.37827095
0.612469,0.5856332,0.62339437,0.5862878,0.3302887
0.6425917,0.6189413,0.636728,0.58997375,0.35051724
0.61866146,0.62009424,0.7447745,0.58085704,0.32198924
0.58007556,0.6336973,0.6408909,0.56646556,0.3009718
0.6131318,0.60674953,0.6506126,0.55800754,0.3985221
0.6985569,0.57291925,0.6265496,0.524646,0.30964607
0.66855085,0.61416024,0.7370351,0.6295932,0.31105208
0.6477599,0.56678104,0.68587863,0.5759444,0.33806247
0.5743394,0.57928234,0.6572201,0.519199,0.28468835
0.53780305,0.55060637,0.71087444,0.51302654,0.34137934
0.5584899,0.4367426,0.62086785,0.5049191,0.349548
0.60550267,0.57543117,0.64429474,0.5925124,0.3535348
0.6307442,0.66209733,0.7384136,0.62025297,0.362933
0.64245856,0.6655496,0.7793795,0.59152186,0.38855854
0.70963454,0.6730246,0.728631,0.79071534,0.38240972
0.64876413,0.57187337,0.76966923,0.7164559,0.34893256
0.62182045,0.63511956,0.6457552,0.59662545,0.34582385
0.5850944,0.5816496,0.58634585,0.5470743,0.44235247
0.6171172,0.5846782,0.70284367,0.561557,0.50568736
0.64939606,0.6199801,0.62137586,0.626845,0.4681604
0.47071436,0.58348536,0.6909998,0.58360744,0.46860674
0.66345215,0.71329135,0.89189136,0.65804964,0.46344498
0.6751367,0.60234743,0.75642496,0.638387,0.46567672
0.55650914,0.59294343,0.67963994,0.55937093,0.383542
0.572358,0.5927726,0.73136115,0.6159961,0.42130387
0.5610719,0.6170285,0.70242655,0.56107193,0.44286743
0.5713264,0.6973327,0.7623591,0.6341047,0.39369437
0.5884521,0.6167302,0.72795975,0.6871207,0.3753109
0.65853745,0.5973804,0.71098727,0.697731,0.38045073
0.53439367,0.631075,0.5508886,0.61524796,0.40801704
0.52170897,0.462536,0.5079866,0.64544326,0.494514
0.5310004,0.6095581,0.6742569,0.47473896,0.525661
0.542605,0.5385467,0.543941,0.49309433,0.41224775
0.6198734,0.5396831,0.7069205,0.643576,0.3372053
0.6557107,0.6480634,0.6670353,0.5427208,0.4313585
0.5396493,0.5606197,0.68347055,0.6276441,0.5068734
0.5758166,0.5543492,0.6724559,0.6363767,0.5310573
0.5080642,0.5437876,0.65633976,0.6282171,0.6001959
0.5980094,0.61848664,0.61466587,0.65717757,0.5091429
0.60348314,0.51904035,0.5866032,0.532465,0.4703547
0.55432713,0.52375686,0.59955806,0.58076745,0.5249081
0.50114965,0.57206196,0.65356517,0.58592916,0.4483326
0.6302947,0.6718731,0.72759634,0.7047084,0.45657188
0.65416086,0.56491375,0.6431902,0.6625843,0.49124315
0.56037015,0.64195406,0.6967675,0.6948787,0.47770295
0.51147467,0.57576656,0.6521852,0.53875756,0.43230757
0.60728854,0.59280604,0.5520897,0.66870975,0.46994767
0.6133257,0.4734872,0.6133657,0.5814221,0.49087217
0.5074934,0.6063796,0.62254596,0.54874855,0.48165214
0.5591678,0.5199888,0.6200103,0.52390677,0.3786207
0.48498514,0.5767732,0.60847664,0.569335,0.4318143
0.5966181,0.61707574,0.6826327,0.62301373,0.4823928
0.6715463,0.5674873,0.65703034,0.5596894,0.4328663
0.60925865,0.5619246,0.64641464,0.6266928,0.5038583
0.6473527,0.73203087,0.7005371,0.716847,0.5486154
0.53298086,0.57481956,0.6012257,0.5793131,0.57085574
0.6579068,0.5623792,0.68208617,0.58057284,0.5317438
0.6377978,0.6726943,0.6964044,0.6726412,0.52891076
0.62357694,0.6108098,0.6661421,0.67401344,0.5450776
0.6100412,0.56813353,0.62857395,0.5623992,0.5617749
0.4740132,0.5505347,0.5883241,0.57987773,0.5123176
0.63528264,0.5792595,0.69425064,0.63302505,0.5173951
0.64735705,0.57767206,0.63663447,0.58105683,0.49059132
0.66548234,0.579386,0.7241105,0.5394568,0.5822263
0.5927133,0.6481426,0.74571127,0.6940903,0.54330605
0.62038535,0.5644684,0.7456288,0.6475253,0.56117564
0.5540339,0.55050725,0.5914757,0.59930253,0.5921902
0.5456999,0.49736607,0.677075,0.57348245,0.5673022
0.63014364,0.5593834,0.60201705,0.6463154,0.62341386
0.7368005,0.69025254,0.7549863,0.6239299,0.6397612
0.5687041,0.62889224,0.67258966,0.6386328,0.5429202
0.7020958,0.6552139,0.7029096,0.7082667,0.5256423
0.51907784,0.50580364,0.589596,0.5549101,0.51230556
0.5509527,0.58695626,0.6497903,0.63094044,0.5315709
0.58797646,0.49943075,0.7380694,0.5638852,0.52236
0.6921873,0.69969976,0.7490834,0.6678992,0.53594214
0.6575816,0.70491135,0.5981374,0.6307168,0.5372173
0.51594573,0.6341497,0.6189983,0.57345974,0.49980915
0.6060377,0.6277251,0.67488134,0.6638349,0.53499
0.69332933,0.660817,0.7319198,0.63257253,0.6906727
0.6272638,0.7114085,0.77767754,0.65120226,0.6592933
0.5865689,0.62064886,0.61630046,0.60185826,0.57061255
0.56614465,0.6330129,0.77709156,0.62545913,0.52151555
0.65004396,0.6094615,0.6082153,0.47526187,0.5205695
0.680403,0.568961,0.71375936,0.6877763,0.55032957
0.552511,0.5597419,0.63948596,0.62833726,0.52289194
0.683463,0.57926273,0.5912093,0.6171896,0.5118831
0.64639366,0.5686516,0.7626672,0.67159545,0.47205693
0.65363336,0.5537838,0.7162186,0.6364992,0.43572617
0.5547438,0.5818254,0.53927237,0.5707087,0.5049166
0.66431594,0.523326,0.59944385,0.56497705,0.5004401
0.5919493,0.52751845,0.6992561,0.52965945,0.4738691
0.5439452,0.73129374,0.73960155,0.5413558,0.4498799
0.5065438,0.52015215,0.6131049,0.5578126,0.47620052
0.50931627,0.5538984,0.6228666,0.55982864,0.44235227
0.49231178,0.47148752,0.5973894,0.6059869,0.43639663
0.5679516,0.5302743,0.59241074,0.47160715,0.40913
0.6321107,0.5579937,0.666389,0.61377585,0.40957832
0.59349597,0.5706849,0.68481183,0.6297816,0.4010226
0.5677264,0.619204,0.6852038,0.64287984,0.33021918
0.45559597,0.59658414,0.62768126,0.5355059,0.2946738
0.5332516,0.59514946,0.62581944,0.5323572,0.36926466
0.56046295,0.538351,0.63826823,0.5013613,0.36807993
0.58564013,0.6076733,0.6247661,0.5964391,0.29328454
0.6041239,0.50759524,0.6427479,0.47911036,0.33948883
0.5506265,0.5744754,0.6405902,0.59674895,0.34939098
0.56259656,0.5007411,0.71631956,0.5633415,0.41370228
0.5193666,0.56963915,0.6499038,0.55514675,0.5185653
0.5729463,0.63177,0.6718886,0.6709432,0.5804362
0.6767732,0.61478263,0.77647585,0.63090014,0.63031685
0.6114513,0.57359904,0.7167126,0.5069289,0.69777584
0.56449246,0.5740531,0.690826,0.55949867,0.65881735
0.52259356,0.48868218,0.6013713,0.5693477,0.5624703
0.5583077,0.5269332,0.6996453,0.5423501,0.5882918
0.6162778,0.5673166,0.67591274,0.6074538,0.4982993
0.532854,0.5844624,0.6968531,0.53603524,0.5130115
0.63838476,0.6727679,0.6505981,0.70787376,0.50604945
0.43833745,0.58316064,0.6074623,0.5595711,0.5324632
0.63616884,0.5673922,0.62047994,0.65621895,0.4805383
0.62748885,0.634872,0.70997083,0.69029754,0.42947155
0.6982805,0.65470934,0.7932948,0.6682653,0.5067577
0.62057465,0.6018277,0.6248988,0.5792415,0.48766938
0.6731317,0.6083817,0.677711,0.6012736,0.59643006
0.7216675,0.7142833,0.781941,0.7002475,0.58998466
0.60570705,0.64379144,0.66779613,0.6778326,0.6477583
0.65565395,0.5177094,0.6324728,0.5430096,0.64589906
0.6648846,0.54618484,0.735572,0.60293585,0.75616574
0.530952,0.523348,0.6831912,0.4853866,0.699313
0.72421294,0.6932051,0.76953363,0.6570856,0.6773721
0.68162096,0.56796825,0.68002856,0.59364426,0.5634561
0.65592986,0.6375893,0.649179,0.6078579,0.49849808
0.5879643,0.62499636,0.6655073,0.726753,0.5016458
0.5310663,0.5766655,0.6483856,0.53997815,0.55989105
0.5600733,0.6420887,0.66141284,0.5896381,0.5815993
0.5358227,0.58650947,0.6096934,0.5618425,0.5195345
0.60249114,0.5520452,0.7107593,0.56862265,0.5015608
0.5447968,0.5344884,0.5139086,0.420223,0.5375657
0.47720838,0.55522734,0.5514857,0.63795793,0.5181884
0.7154368,0.62969255,0.67416877,0.6252059,0.47550192
0.5722152,0.46731314,0.63205266,0.5137466,0.56753945
0.6897901,0.63958794,0.6529864,0.6672574,0.5969348
0.57808894,0.59320164,0.6394776,0.58163303,0.5327968
0.58392006,0.5558255,0.6666314,0.5338009,0.5832953
0.58005434,0.565805,0.76509774,0.5710986,0.54589254
0.53124833,0.61149704,0.67037964,0.56495255,0.494093
0.4548805,0.5876579,0.6362562,0.44542837,0.45305216
0.6010252,0.4873945,0.6827771,0.6147335,0.4369626
0.5846505,0.50471413,0.662204,0.5160094,0.39889786
0.6873493,0.6171488,0.6682955,0.6244085,0.3542789
0.5730441,0.54449826,0.65388775,0.6262969,0.4309752
0.47457424,0.5604821,0.6962192,0.5371764,0.39793572
0.5252881,0.5833674,0.62031925,0.5019167,0.41270182
0.48655578,0.5651209,0.5720992,0.6155833,0.4519521
0.5033551,0.4976565,0.65043813,0.60115653,0.48216867
0.5508664,0.6069308,0.65865064,0.6849375,0.50098515
0.5868734,0.5691138,0.6775769,0.69129634,0.500222
0.6664185,0.68448526,0.73560417,0.62850744,0.48826593
0.6927415,0.6321616,0.7510208,0.5502196,0.5452907
0.6614132,0.7029371,0.74417216,0.6522338,0.5329729
0.5459614,0.5116699,0.6856276,0.59181845,0.51639485
0.47397512,0.45366657,0.6649322,0.6083146,0.42553443
0.58309823,0.50774586,0.50766057,0.5327703,0.3986141
0.5345614,0.5644232,0.62782246,0.55911404,0.433964
0.63139105,0.63240194,0.65250456,0.5661815,0.4323869
0.6369499,0.59490675,0.6890665,0.6688603,0.37172547
0.59165215,0.5681827,0.62239283,0.4693518,0.40185964
0.5354179,0.6115889,0.6976678,0.70146203,0.4366994
0.5944084,0.609457,0.6669751,0.57448024,0.5244615
0.6241525,0.6342161,0.72051203,0.6867585,0.52179885
0.47377184,0.5375245,0.6102315,0.55513537,0.6040071
0.6174897,0.59139335,0.71305627,0.6131013,0.48754412
0.50499535,0.55537456,0.6306434,0.5887951,0.47473666
0.5779006,0.45534176,0.5747354,0.5139767,0.4244278
0.4748199,0.5824444,0.60370785,0.5751926,0.43385738
0.5457154,0.6016473,0.7763977,0.65811396,0.43337092
0.4853669,0.5113859,0.6187761,0.5142401,0.46253234
0.5202098,0.63362277,0.6415907,0.60714453,0.40628025
0.5695532,0.48933566,0.5701873,0.5513171,0.45601532
0.5754707,0.45035297,0.70117253,0.5712114,0.4510213
0.48914084,0.6109621,0.6359142,0.6481004,0.47727293
0.5988685,0.49366283,0.7028162,0.65414846,0.5381756
0.49274075,0.60610706,0.6390948,0.45135006,0.59451514
0.5842804,0.61393315,0.70181304,0.5963476,0.56245977
0.60233015,0.5573687,0.63072544,0.5414637,0.50974166
0.570989,0.51368105,0.65649986,0.56710637,0.45034885
0.64544314,0.6047319,0.7445843,0.5946095,0.4893505
0.7177695,0.6587039,0.69864005,0.7042771,0.5017161
0.61682093,0.69630706,0.6549783,0.5304695,0.5929455
0.5270228,0.53449893,0.5658813,0.52741045,0.58764005
0.59589565,0.6174554,0.79666513,0.5816491,0.5377443
0.5619545,0.6055042,0.6952954,0.5729554,0.48552537
0.66699475,0.64375114,0.6598828,0.63242567,0.5233823
0.6507971,0.6139257,0.6638465,0.6295924,0.57176757
0.61920005,0.62176883,0.7512041,0.64080024,0.58906204
0.6732646,0.6763528,0.8044756,0.5509588,0.6349842
0.5826147,0.55542773,0.6791927,0.5218322,0.724696
0.55454695,0.57188106,0.6844293,0.5831025,0.6341338
0.58987606,0.584374,0.5893215,0.5250871,0.6635243
0.59517056,0.56964535,0.6340615,0.59652936,0.63597983
0.5746402,0.64583874,0.6868359,0.5929411,0.636949
0.67016256,0.6724208,0.6209871,0.57806665,0.56963277
0.527582,0.6037532,0.7624787,0.5327383,0.56012887
0.7439234,0.64271873,0.80957156,0.69346815,0.5147587
0.5620793,0.59560806,0.7126009,0.5987944,0.45934987
0.53916895,0.4998861,0.5523211,0.5380528,0.49992672
0.7310801,0.6350347,0.7344379,0.64977026,0.46848676
0.6541853,0.58305335,0.67615426,0.6095965,0.43790525
0.607535,0.5886281,0.66881925,0.6359047,0.44824284
0.5950257,0.6624986,0.78164625,0.6912222,0.41403654
0.670825,0.64844453,0.6032437,0.59077525,0.45858657
0.5063318,0.61413187,0.7071878,0.559988,0.47363874
0.7146127,0.5778989,0.7383511,0.6544544,0.48649716
0.52436143,0.5869165,0.5666293,0.60416496,0.44776058
0.6039513,0.58263934,0.7093015,0.64817405,0.5313793
0.5584342,0.5431155,0.72543347,0.62231994,0.48848885
0.64245963,0.5947817,0.70657897,0.61751616,0.52958006
0.7710204,0.68447804,0.7630286,0.7775965,0.5422604
0.7161607,0.61971605,0.744172,0.5725966,0.5545312
0.48598716,0.5379642,0.61095464,0.4786633,0.5108995
0.57511127,0.43720976,0.72923535,0.6254934,0.47047156
0.5396098,0.49881238,0.58438385,0.5114674,0.4724741
0.52710944,0.5507802,0.58584094,0.5185767,0.4558024
0.5455273,0.5155025,0.60475147,0.5482646,0.43249673
0.56152314,0.64746773,0.7204744,0.6456863,0.39086062
0.53684133,0.54445314,0.56937134,0.49856055,0.34553784
0.50639856,0.51582503,0.5410157,0.5205533,0.39238778
0.5703808,0.5605973,0.5600841,0.55818045,0.3763933
0.6079491,0.55078304,0.6136398,0.5030683,0.37833738
0.5044572,0.5159374,0.6055751,0.56332797,0.46694598
0.610905,0.57355356,0.6660887,0.5891994,0.5042525
0.71930826,0.6557418,0.6639557,0.62757,0.54223627
0.58993703,0.6353365,0.70518374,0.5862961,0.50209886
0.60028857,0.65089035,0.71981674,0.57165563,0.57957196
0.56824744,0.4623745,0.58386946,0.4982398,0.58531547
0.77620924,0.5827621,0.6854215,0.60245997,0.55492556
0.52040195,0.55623937,0.6213758,0.58305323,0.47846282
0.56212485,0.6021135,0.6639152,0.5998585,0.38708586
0.51019406,0.5039476,0.62637305,0.4944614,0.43886465
0.6790942,0.55790186,0.72791845,0.6419182,0.47980273
0.665242,0.6516911,0.64951426,0.59267247,0.4197998
0.7136045,0.590531,0.74511105,0.69895715,0.43693632
0.6700804,0.5376733,0.77136505,0.5523181,0.43974987
0.6847879,0.557167,0.6821821,0.6167165,0.40771508
0.6365924,0.5811167,0.7671626,0.684675,0.45575112
0.6831845,0.6053187,0.7009607,0.7135663,0.43970454
0.6016131,0.6297396,0.76349413,0.6111634,0.3886205
0.6114054,0.5213278,0.6550344,0.59791136,0.35609773
0.5960068,0.6094332,0.66748786,0.6858084,0.41595897
0.6029544,0.61007607,0.6749606,0.65120935,0.42748863
0.6652936,0.5951679,0.6864752,0.68321496,0.45401397
0.6617024,0.59081566,0.63846546,0.6008772,0.50133836
0.6172404,0.64450955,0.7020228,0.5598292,0.51927453
0.6261965,0.53099304,0.7315885,0.63562536,0.5559677
0.65975493,0.6764171,0.70308244,0.5955494,0.5252999
0.5826858,0.55395293,0.6845043,0.5627986,0.5132757
0.5345676,0.4648888,0.6190867,0.50694233,0.4996111
0.58934003,0.53727317,0.630525,0.51176435,0.42114615
0.5671231,0.57094675,0.74021727,0.4837336,0.32341248
0.68541056,0.57527226,0.6691338,0.64284766,0.38660777
0.5481654,0.6387901,0.66106856,0.51894164,0.43930387
0.5440227,0.4974936,0.6433565,0.53901726,0.5145981
0.44130465,0.5349745,0.62147754,0.4818356,0.53850496
0.49198183,0.43290105,0.56840944,0.5707782,0.64294064
0.5134686,0.5040994,0.5718552,0.53473455,0.6138726
0.57304025,0.57941866,0.6551838,0.60021,0.6139471
0.705688,0.5963546,0.7643025,0.55824375,0.548297
0.6266542,0.5960357,0.7743058,0.5415116,0.4979638
0.47334155,0.59293383,0.566026,0.45902354,0.4502584
0.69115317,0.62777287,0.6501209,0.66607535,0.4522446
0.49293998,0.6201391,0.5473108,0.59377337,0.3862724
0.6654192,0.64469093,0.72026557,0.6382882,0.39734814
0.54606843,0.48839518,0.6816435,0.59761035,0.38999525
0.6496046,0.61340094,0.6916097,0.542914,0.45422807
0.6481847,0.63587713,0.6810336,0.5717122,0.44161162
0.59601736,0.5936531,0.6122813,0.56813043,0.522429
0.66015476,0.5904615,0.6854954,0.6609657,0.53477556
0.5789169,0.5814082,0.62939423,0.59214956,0.5050771
0.5785796,0.6072695,0.66465986,0.5940946,0.5304425
0.64341235,0.6734788,0.67761755,0.6420748,0.47789052
0.605354,0.53232193,0.6411892,0.62413764,0.47284442
0.6797644,0.6172078,0.64044964,0.65966785,0.46879882
0.7016612,0.64202875,0.7839657,0.6682956,0.48895332
0.58427656,0.6169398,0.68035334,0.59901005,0.37527737
0.5619794,0.6555736,0.6901161,0.62575376,0.45269462
0.63489723,0.6470991,0.7533634,0.6482522,0.4665873
0.5922122,0.527935,0.60140437,0.548268,0.46828166
0.61356574,0.6599628,0.6242342,0.6651255,0.44573233
